state,year,quarter,stressor,pct_affected
Illinois,2015,Q4,Other Causes,1
Illinois,2015,Q4,Pesticides,0.9
Illinois,2015,Q4,Pests (Excl Varroa Mites),2.5
Illinois,2015,Q4,Unknown Causes,3.1
Illinois,2015,Q4,Varroa Mites,9.4
Illinois,2016,Q1,Disease,0.3
Illinois,2016,Q1,Other Causes,4.6
Illinois,2016,Q1,Pesticides,2.6
Illinois,2016,Q1,Pests (Excl Varroa Mites),6.4
Illinois,2016,Q1,Unknown Causes,8.6
Illinois,2016,Q1,Varroa Mites,12.4
Illinois,2016,Q2,Disease,2
Illinois,2016,Q2,Other Causes,4.7
Illinois,2016,Q2,Pesticides,3.1
Illinois,2016,Q2,Pests (Excl Varroa Mites),4.4
Illinois,2016,Q2,Unknown Causes,2.1
Illinois,2016,Q2,Varroa Mites,11.4
Illinois,2016,Q3,Disease,0.7
Illinois,2016,Q3,Other Causes,2.9
Illinois,2016,Q3,Pesticides,4.3
Illinois,2016,Q3,Pests (Excl Varroa Mites),7.9
Illinois,2016,Q3,Unknown Causes,1.6
Illinois,2016,Q3,Varroa Mites,17.4
Illinois,2016,Q4,Disease,1.2
Illinois,2016,Q4,Other Causes,3.9
Illinois,2016,Q4,Pesticides,5.6
Illinois,2016,Q4,Pests (Excl Varroa Mites),11.7
Illinois,2016,Q4,Unknown Causes,4.8
Illinois,2016,Q4,Varroa Mites,27.8
Illinois,2017,Q1,Disease,0.5
Illinois,2017,Q1,Other Causes,9.9
Illinois,2017,Q1,Pesticides,3.7
Illinois,2017,Q1,Pests (Excl Varroa Mites),13.1
Illinois,2017,Q1,Unknown Causes,8
Illinois,2017,Q1,Varroa Mites,21.2
Illinois,2017,Q2,Disease,0.7
Illinois,2017,Q2,Other Causes,5.6
Illinois,2017,Q2,Pesticides,3
Illinois,2017,Q2,Pests (Excl Varroa Mites),4.3
Illinois,2017,Q2,Unknown Causes,1.5
Illinois,2017,Q2,Varroa Mites,11.3
Illinois,2017,Q3,Disease,2.8
Illinois,2017,Q3,Other Causes,4.6
Illinois,2017,Q3,Pesticides,2.8
Illinois,2017,Q3,Pests (Excl Varroa Mites),14.2
Illinois,2017,Q3,Unknown Causes,3.3
Illinois,2017,Q3,Varroa Mites,29.9
Illinois,2017,Q4,Disease,0.8
Illinois,2017,Q4,Other Causes,4.9
Illinois,2017,Q4,Pesticides,7.9
Illinois,2017,Q4,Pests (Excl Varroa Mites),10.2
Illinois,2017,Q4,Unknown Causes,4.9
Illinois,2017,Q4,Varroa Mites,28.9
Illinois,2018,Q1,Disease,3.6
Illinois,2018,Q1,Other Causes,10.4
Illinois,2018,Q1,Pesticides,3.5
Illinois,2018,Q1,Pests (Excl Varroa Mites),11.2
Illinois,2018,Q1,Unknown Causes,10.9
Illinois,2018,Q1,Varroa Mites,25.7
Illinois,2018,Q2,Disease,6.7
Illinois,2018,Q2,Other Causes,9.9
Illinois,2018,Q2,Pesticides,6.6
Illinois,2018,Q2,Pests (Excl Varroa Mites),7.8
Illinois,2018,Q2,Unknown Causes,2.4
Illinois,2018,Q2,Varroa Mites,13.7
Illinois,2018,Q3,Disease,2.1
Illinois,2018,Q3,Other Causes,1.5
Illinois,2018,Q3,Pesticides,5.1
Illinois,2018,Q3,Pests (Excl Varroa Mites),10.6
Illinois,2018,Q3,Unknown Causes,7
Illinois,2018,Q3,Varroa Mites,21.2
Illinois,2018,Q4,Disease,2.4
Illinois,2018,Q4,Other Causes,6.9
Illinois,2018,Q4,Pesticides,2.8
Illinois,2018,Q4,Pests (Excl Varroa Mites),13.1
Illinois,2018,Q4,Unknown Causes,5.7
Illinois,2018,Q4,Varroa Mites,27.2
Illinois,2019,Q1,Disease,3.1
Illinois,2019,Q1,Other Causes,15.5
Illinois,2019,Q1,Pesticides,0.7
Illinois,2019,Q1,Pests (Excl Varroa Mites),14.7
Illinois,2019,Q1,Unknown Causes,10.1
Illinois,2019,Q1,Varroa Mites,33.3
Illinois,2019,Q3,Disease,0.7
Illinois,2019,Q3,Other Causes,5.5
Illinois,2019,Q3,Pesticides,2.5
Illinois,2019,Q3,Pests (Excl Varroa Mites),8.3
Illinois,2019,Q3,Unknown Causes,11.5
Illinois,2019,Q3,Varroa Mites,35.9
Illinois,2019,Q4,Disease,1.1
Illinois,2019,Q4,Other Causes,8.9
Illinois,2019,Q4,Pesticides,3.4
Illinois,2019,Q4,Pests (Excl Varroa Mites),27.3
Illinois,2019,Q4,Unknown Causes,8.9
Illinois,2019,Q4,Varroa Mites,28.9
Illinois,2020,Q1,Other Causes,7.3
Illinois,2020,Q1,Pesticides,0
Illinois,2020,Q1,Pests (Excl Varroa Mites),8.9
Illinois,2020,Q1,Unknown Causes,10
Illinois,2020,Q1,Varroa Mites,17.2
Illinois,2020,Q2,Disease,1
Illinois,2020,Q2,Other Causes,11.9
Illinois,2020,Q2,Pesticides,8.3
Illinois,2020,Q2,Pests (Excl Varroa Mites),8.2
Illinois,2020,Q2,Unknown Causes,4
Illinois,2020,Q2,Varroa Mites,23.5
Illinois,2020,Q3,Disease,1.8
Illinois,2020,Q3,Other Causes,6.6
Illinois,2020,Q3,Pesticides,4.9
Illinois,2020,Q3,Pests (Excl Varroa Mites),15.6
Illinois,2020,Q3,Unknown Causes,8.4
Illinois,2020,Q3,Varroa Mites,28.1
Illinois,2020,Q4,Disease,1.1
Illinois,2020,Q4,Other Causes,2.7
Illinois,2020,Q4,Pesticides,2.9
Illinois,2020,Q4,Pests (Excl Varroa Mites),9.8
Illinois,2020,Q4,Unknown Causes,6.9
Illinois,2020,Q4,Varroa Mites,26.4
Illinois,2021,Q1,Disease,1.6
Illinois,2021,Q1,Other Causes,17.9
Illinois,2021,Q1,Pesticides,1.3
Illinois,2021,Q1,Pests (Excl Varroa Mites),12.9
Illinois,2021,Q1,Unknown Causes,9.4
Illinois,2021,Q1,Varroa Mites,28.8
Illinois,2021,Q2,Disease,1.6
Illinois,2021,Q2,Other Causes,4.1
Illinois,2021,Q2,Pesticides,3.5
Illinois,2021,Q2,Pests (Excl Varroa Mites),4.5
Illinois,2021,Q2,Unknown Causes,7.4
Illinois,2021,Q2,Varroa Mites,32.5
Illinois,2021,Q3,Disease,1.4
Illinois,2021,Q3,Other Causes,4.4
Illinois,2021,Q3,Pesticides,3.3
Illinois,2021,Q3,Pests (Excl Varroa Mites),9.5
Illinois,2021,Q3,Unknown Causes,5.7
Illinois,2021,Q3,Varroa Mites,37.7
Illinois,2021,Q4,Disease,2.4
Illinois,2021,Q4,Other Causes,2.3
Illinois,2021,Q4,Pesticides,1.4
Illinois,2021,Q4,Pests (Excl Varroa Mites),9.1
Illinois,2021,Q4,Unknown Causes,7.2
Illinois,2021,Q4,Varroa Mites,31.9
Illinois,2022,Q1,Disease,2
Illinois,2022,Q1,Other Causes,5.4
Illinois,2022,Q1,Pesticides,4.3
Illinois,2022,Q1,Pests (Excl Varroa Mites),6.9
Illinois,2022,Q1,Unknown Causes,10.6
Illinois,2022,Q1,Varroa Mites,20.1
Illinois,2022,Q2,Disease,3.2
Illinois,2022,Q2,Other Causes,7.3
Illinois,2022,Q2,Pesticides,1.6
Illinois,2022,Q2,Pests (Excl Varroa Mites),7.4
Illinois,2022,Q2,Unknown Causes,10.6
Illinois,2022,Q2,Varroa Mites,18.3
Illinois,2022,Q3,Disease,0.7
Illinois,2022,Q3,Other Causes,1.4
Illinois,2022,Q3,Pesticides,11.8
Illinois,2022,Q3,Pests (Excl Varroa Mites),20.1
Illinois,2022,Q3,Unknown Causes,10
Illinois,2022,Q3,Varroa Mites,37.4
Illinois,2022,Q4,Disease,0.3
Illinois,2022,Q4,Other Causes,2.3
Illinois,2022,Q4,Pesticides,4.2
Illinois,2022,Q4,Pests (Excl Varroa Mites),9
Illinois,2022,Q4,Unknown Causes,8.9
Illinois,2022,Q4,Varroa Mites,25.2
Illinois,2023,Q1,Disease,0.6
Illinois,2023,Q1,Other Causes,10.5
Illinois,2023,Q1,Pesticides,0.9
Illinois,2023,Q1,Pests (Excl Varroa Mites),9
Illinois,2023,Q1,Unknown Causes,10
Illinois,2023,Q1,Varroa Mites,21.5
Illinois,2023,Q2,Disease,3.2
Illinois,2023,Q2,Other Causes,6.7
Illinois,2023,Q2,Pesticides,6.8
Illinois,2023,Q2,Pests (Excl Varroa Mites),13.3
Illinois,2023,Q2,Unknown Causes,3.7
Illinois,2023,Q2,Varroa Mites,25.6
Illinois,2023,Q3,Disease,1.2
Illinois,2023,Q3,Other Causes,2.6
Illinois,2023,Q3,Pesticides,5
Illinois,2023,Q3,Pests (Excl Varroa Mites),12.2
Illinois,2023,Q3,Unknown Causes,4.7
Illinois,2023,Q3,Varroa Mites,35.9
Illinois,2023,Q4,Disease,0.5
Illinois,2023,Q4,Other Causes,2.8
Illinois,2023,Q4,Pesticides,5.8
Illinois,2023,Q4,Pests (Excl Varroa Mites),15.8
Illinois,2023,Q4,Unknown Causes,4.7
Illinois,2023,Q4,Varroa Mites,32.3
Illinois,2024,Q1,Disease,2.4
Illinois,2024,Q1,Other Causes,2.5
Illinois,2024,Q1,Pesticides,4.6
Illinois,2024,Q1,Pests (Excl Varroa Mites),13.9
Illinois,2024,Q1,Unknown Causes,11.5
Illinois,2024,Q1,Varroa Mites,34.6
Illinois,2024,Q2,Disease,0.6
Illinois,2024,Q2,Other Causes,3.6
Illinois,2024,Q2,Pesticides,0.6
Illinois,2024,Q2,Pests (Excl Varroa Mites),13.4
Illinois,2024,Q2,Unknown Causes,3.2
Illinois,2024,Q2,Varroa Mites,32
Indiana,2015,Q1,Disease,0.2
Indiana,2015,Q1,Other Causes,22.3
Indiana,2015,Q1,Pesticides,0.3
Indiana,2015,Q1,Pests (Excl Varroa Mites),0.3
Indiana,2015,Q1,Unknown Causes,11.7
Indiana,2015,Q1,Varroa Mites,20.7
Indiana,2015,Q2,Disease,7
Indiana,2015,Q2,Other Causes,4.4
Indiana,2015,Q2,Pesticides,0.5
Indiana,2015,Q2,Pests (Excl Varroa Mites),1.8
Indiana,2015,Q2,Unknown Causes,2
Indiana,2015,Q2,Varroa Mites,15.4
Indiana,2015,Q3,Disease,4.8
Indiana,2015,Q3,Other Causes,1
Indiana,2015,Q3,Pesticides,8.2
Indiana,2015,Q3,Pests (Excl Varroa Mites),10.3
Indiana,2015,Q3,Unknown Causes,6.2
Indiana,2015,Q3,Varroa Mites,13.7
Indiana,2015,Q4,Disease,6.3
Indiana,2015,Q4,Other Causes,0.6
Indiana,2015,Q4,Pesticides,0.1
Indiana,2015,Q4,Pests (Excl Varroa Mites),0.5
Indiana,2015,Q4,Unknown Causes,3.7
Indiana,2015,Q4,Varroa Mites,15.1
Indiana,2016,Q1,Disease,0.9
Indiana,2016,Q1,Other Causes,7.2
Indiana,2016,Q1,Pesticides,0.3
Indiana,2016,Q1,Pests (Excl Varroa Mites),3.7
Indiana,2016,Q1,Unknown Causes,5.5
Indiana,2016,Q1,Varroa Mites,17.4
Indiana,2016,Q2,Disease,0
Indiana,2016,Q2,Other Causes,2.8
Indiana,2016,Q2,Pesticides,2.1
Indiana,2016,Q2,Pests (Excl Varroa Mites),2.9
Indiana,2016,Q2,Unknown Causes,4.3
Indiana,2016,Q2,Varroa Mites,12.5
Indiana,2016,Q3,Disease,1.2
Indiana,2016,Q3,Other Causes,2.5
Indiana,2016,Q3,Pesticides,0.6
Indiana,2016,Q3,Pests (Excl Varroa Mites),12.4
Indiana,2016,Q3,Unknown Causes,1.2
Indiana,2016,Q3,Varroa Mites,50.4
Indiana,2016,Q4,Disease,0.2
Indiana,2016,Q4,Other Causes,1
Indiana,2016,Q4,Pesticides,1.4
Indiana,2016,Q4,Pests (Excl Varroa Mites),9.6
Indiana,2016,Q4,Unknown Causes,3.8
Indiana,2016,Q4,Varroa Mites,28.2
Indiana,2017,Q1,Disease,5.2
Indiana,2017,Q1,Other Causes,10.4
Indiana,2017,Q1,Pesticides,4.1
Indiana,2017,Q1,Pests (Excl Varroa Mites),8
Indiana,2017,Q1,Unknown Causes,7.1
Indiana,2017,Q1,Varroa Mites,15.8
Indiana,2017,Q2,Disease,0.1
Indiana,2017,Q2,Other Causes,8.6
Indiana,2017,Q2,Pesticides,43.3
Indiana,2017,Q2,Pests (Excl Varroa Mites),2.1
Indiana,2017,Q2,Unknown Causes,1.2
Indiana,2017,Q2,Varroa Mites,5.5
Indiana,2017,Q3,Disease,0.4
Indiana,2017,Q3,Other Causes,3.8
Indiana,2017,Q3,Pesticides,3.9
Indiana,2017,Q3,Pests (Excl Varroa Mites),5.9
Indiana,2017,Q3,Unknown Causes,2
Indiana,2017,Q3,Varroa Mites,13.9
Indiana,2017,Q4,Disease,1.7
Indiana,2017,Q4,Other Causes,3.9
Indiana,2017,Q4,Pesticides,0.7
Indiana,2017,Q4,Pests (Excl Varroa Mites),5.6
Indiana,2017,Q4,Unknown Causes,8
Indiana,2017,Q4,Varroa Mites,23.5
Indiana,2018,Q1,Disease,3
Indiana,2018,Q1,Other Causes,9.9
Indiana,2018,Q1,Pesticides,0.5
Indiana,2018,Q1,Pests (Excl Varroa Mites),8.3
Indiana,2018,Q1,Unknown Causes,3.7
Indiana,2018,Q1,Varroa Mites,33.4
Indiana,2018,Q2,Disease,0.4
Indiana,2018,Q2,Other Causes,1.3
Indiana,2018,Q2,Pesticides,4.5
Indiana,2018,Q2,Pests (Excl Varroa Mites),3.5
Indiana,2018,Q2,Unknown Causes,1.1
Indiana,2018,Q2,Varroa Mites,78
Indiana,2018,Q3,Disease,1.4
Indiana,2018,Q3,Other Causes,5
Indiana,2018,Q3,Pesticides,20.6
Indiana,2018,Q3,Pests (Excl Varroa Mites),12.2
Indiana,2018,Q3,Unknown Causes,0.5
Indiana,2018,Q3,Varroa Mites,29.5
Indiana,2018,Q4,Disease,23.8
Indiana,2018,Q4,Other Causes,35.4
Indiana,2018,Q4,Pesticides,64.6
Indiana,2018,Q4,Pests (Excl Varroa Mites),21.3
Indiana,2018,Q4,Unknown Causes,2.3
Indiana,2018,Q4,Varroa Mites,51.3
Indiana,2019,Q1,Disease,2.6
Indiana,2019,Q1,Other Causes,7.1
Indiana,2019,Q1,Pesticides,5.5
Indiana,2019,Q1,Pests (Excl Varroa Mites),8.8
Indiana,2019,Q1,Unknown Causes,1.7
Indiana,2019,Q1,Varroa Mites,15.6
Indiana,2019,Q3,Disease,3
Indiana,2019,Q3,Other Causes,19.2
Indiana,2019,Q3,Pesticides,23.1
Indiana,2019,Q3,Pests (Excl Varroa Mites),15.2
Indiana,2019,Q3,Unknown Causes,1.4
Indiana,2019,Q3,Varroa Mites,55.7
Indiana,2019,Q4,Disease,2.6
Indiana,2019,Q4,Other Causes,1.6
Indiana,2019,Q4,Pesticides,6.7
Indiana,2019,Q4,Pests (Excl Varroa Mites),15
Indiana,2019,Q4,Unknown Causes,0.6
Indiana,2019,Q4,Varroa Mites,20.7
Indiana,2020,Q1,Other Causes,1.9
Indiana,2020,Q1,Pesticides,2.9
Indiana,2020,Q1,Pests (Excl Varroa Mites),0.5
Indiana,2020,Q1,Unknown Causes,6.2
Indiana,2020,Q1,Varroa Mites,8.2
Indiana,2020,Q2,Disease,1.8
Indiana,2020,Q2,Other Causes,5.4
Indiana,2020,Q2,Pesticides,20.2
Indiana,2020,Q2,Pests (Excl Varroa Mites),12.5
Indiana,2020,Q2,Unknown Causes,1.5
Indiana,2020,Q2,Varroa Mites,26.8
Indiana,2020,Q3,Disease,1.7
Indiana,2020,Q3,Other Causes,0.7
Indiana,2020,Q3,Pesticides,24.5
Indiana,2020,Q3,Pests (Excl Varroa Mites),12
Indiana,2020,Q3,Unknown Causes,1.3
Indiana,2020,Q3,Varroa Mites,41.4
Indiana,2020,Q4,Other Causes,2.4
Indiana,2020,Q4,Pesticides,1.9
Indiana,2020,Q4,Pests (Excl Varroa Mites),4.1
Indiana,2020,Q4,Unknown Causes,5.7
Indiana,2020,Q4,Varroa Mites,26.3
Indiana,2021,Q1,Disease,0
Indiana,2021,Q1,Other Causes,4.8
Indiana,2021,Q1,Pesticides,0.7
Indiana,2021,Q1,Pests (Excl Varroa Mites),5.4
Indiana,2021,Q1,Unknown Causes,4.4
Indiana,2021,Q1,Varroa Mites,34.1
Indiana,2021,Q2,Disease,0.6
Indiana,2021,Q2,Other Causes,6.1
Indiana,2021,Q2,Pesticides,7
Indiana,2021,Q2,Pests (Excl Varroa Mites),7.3
Indiana,2021,Q2,Unknown Causes,1.3
Indiana,2021,Q2,Varroa Mites,22.8
Indiana,2021,Q3,Disease,5.2
Indiana,2021,Q3,Other Causes,1.9
Indiana,2021,Q3,Pesticides,17.4
Indiana,2021,Q3,Pests (Excl Varroa Mites),23.7
Indiana,2021,Q3,Unknown Causes,2.3
Indiana,2021,Q3,Varroa Mites,39.3
Indiana,2021,Q4,Disease,11.3
Indiana,2021,Q4,Other Causes,1.5
Indiana,2021,Q4,Pesticides,21.3
Indiana,2021,Q4,Pests (Excl Varroa Mites),19.6
Indiana,2021,Q4,Unknown Causes,1.9
Indiana,2021,Q4,Varroa Mites,43.6
Indiana,2022,Q1,Disease,1.7
Indiana,2022,Q1,Other Causes,9.7
Indiana,2022,Q1,Pesticides,3.6
Indiana,2022,Q1,Pests (Excl Varroa Mites),11.5
Indiana,2022,Q1,Unknown Causes,5.9
Indiana,2022,Q1,Varroa Mites,28.5
Indiana,2022,Q2,Disease,0.5
Indiana,2022,Q2,Other Causes,7.2
Indiana,2022,Q2,Pesticides,4.2
Indiana,2022,Q2,Pests (Excl Varroa Mites),5
Indiana,2022,Q2,Unknown Causes,4.7
Indiana,2022,Q2,Varroa Mites,28.1
Indiana,2022,Q3,Other Causes,2.9
Indiana,2022,Q3,Pesticides,41.2
Indiana,2022,Q3,Pests (Excl Varroa Mites),4.7
Indiana,2022,Q3,Unknown Causes,2.3
Indiana,2022,Q3,Varroa Mites,49.8
Indiana,2022,Q4,Disease,18.2
Indiana,2022,Q4,Other Causes,17.1
Indiana,2022,Q4,Pesticides,20.7
Indiana,2022,Q4,Pests (Excl Varroa Mites),23.4
Indiana,2022,Q4,Unknown Causes,14.8
Indiana,2022,Q4,Varroa Mites,43.1
Indiana,2023,Q1,Other Causes,6
Indiana,2023,Q1,Pesticides,0
Indiana,2023,Q1,Pests (Excl Varroa Mites),4.5
Indiana,2023,Q1,Unknown Causes,2.3
Indiana,2023,Q1,Varroa Mites,24.8
Indiana,2023,Q2,Disease,1.6
Indiana,2023,Q2,Other Causes,18.3
Indiana,2023,Q2,Pesticides,7.4
Indiana,2023,Q2,Pests (Excl Varroa Mites),5.6
Indiana,2023,Q2,Unknown Causes,3
Indiana,2023,Q2,Varroa Mites,23.8
Indiana,2023,Q3,Disease,1.8
Indiana,2023,Q3,Other Causes,1.8
Indiana,2023,Q3,Pesticides,8.7
Indiana,2023,Q3,Pests (Excl Varroa Mites),12.1
Indiana,2023,Q3,Unknown Causes,0.5
Indiana,2023,Q3,Varroa Mites,40.9
Indiana,2023,Q4,Disease,5.8
Indiana,2023,Q4,Other Causes,2
Indiana,2023,Q4,Pesticides,8.4
Indiana,2023,Q4,Pests (Excl Varroa Mites),32.8
Indiana,2023,Q4,Varroa Mites,47.5
Indiana,2024,Q1,Disease,0
Indiana,2024,Q1,Other Causes,3.3
Indiana,2024,Q1,Pesticides,0
Indiana,2024,Q1,Pests (Excl Varroa Mites),3.2
Indiana,2024,Q1,Varroa Mites,53.3
Indiana,2024,Q2,Other Causes,1.8
Indiana,2024,Q2,Pesticides,0
Indiana,2024,Q2,Pests (Excl Varroa Mites),13.6
Indiana,2024,Q2,Unknown Causes,1.7
Indiana,2024,Q2,Varroa Mites,21.9
Iowa,2015,Q1,Disease,4.6
Iowa,2015,Q1,Other Causes,18
Iowa,2015,Q1,Pesticides,3.4
Iowa,2015,Q1,Pests (Excl Varroa Mites),0.7
Iowa,2015,Q1,Unknown Causes,3.4
Iowa,2015,Q1,Varroa Mites,26
Iowa,2015,Q2,Disease,2.9
Iowa,2015,Q2,Other Causes,2.7
Iowa,2015,Q2,Pesticides,7.8
Iowa,2015,Q2,Pests (Excl Varroa Mites),5.1
Iowa,2015,Q2,Unknown Causes,1.9
Iowa,2015,Q2,Varroa Mites,21.5
Iowa,2015,Q3,Disease,0.1
Iowa,2015,Q3,Other Causes,5.6
Iowa,2015,Q3,Pesticides,4.7
Iowa,2015,Q3,Pests (Excl Varroa Mites),5.8
Iowa,2015,Q3,Unknown Causes,3.4
Iowa,2015,Q3,Varroa Mites,17.4
Iowa,2015,Q4,Disease,0.6
Iowa,2015,Q4,Other Causes,24.8
Iowa,2015,Q4,Pesticides,6.4
Iowa,2015,Q4,Pests (Excl Varroa Mites),0.9
Iowa,2015,Q4,Unknown Causes,1.4
Iowa,2015,Q4,Varroa Mites,53.4
Iowa,2016,Q1,Disease,13.8
Iowa,2016,Q1,Other Causes,24
Iowa,2016,Q1,Pesticides,2.7
Iowa,2016,Q1,Pests (Excl Varroa Mites),14.4
Iowa,2016,Q1,Unknown Causes,4.8
Iowa,2016,Q1,Varroa Mites,52.8
Iowa,2016,Q2,Disease,18.7
Iowa,2016,Q2,Other Causes,6
Iowa,2016,Q2,Pesticides,0.6
Iowa,2016,Q2,Pests (Excl Varroa Mites),17.8
Iowa,2016,Q2,Unknown Causes,5.7
Iowa,2016,Q2,Varroa Mites,23.5
Iowa,2016,Q3,Disease,0.8
Iowa,2016,Q3,Other Causes,2.4
Iowa,2016,Q3,Pesticides,16.7
Iowa,2016,Q3,Pests (Excl Varroa Mites),3.4
Iowa,2016,Q3,Unknown Causes,5.6
Iowa,2016,Q3,Varroa Mites,32.6
Iowa,2016,Q4,Disease,8.9
Iowa,2016,Q4,Other Causes,11.4
Iowa,2016,Q4,Pesticides,9
Iowa,2016,Q4,Pests (Excl Varroa Mites),9.8
Iowa,2016,Q4,Unknown Causes,6.3
Iowa,2016,Q4,Varroa Mites,18.7
Iowa,2017,Q1,Disease,8.4
Iowa,2017,Q1,Other Causes,11.9
Iowa,2017,Q1,Pesticides,12
Iowa,2017,Q1,Pests (Excl Varroa Mites),8.3
Iowa,2017,Q1,Unknown Causes,11.7
Iowa,2017,Q1,Varroa Mites,33.6
Iowa,2017,Q2,Disease,7.5
Iowa,2017,Q2,Other Causes,8.1
Iowa,2017,Q2,Pesticides,26.6
Iowa,2017,Q2,Pests (Excl Varroa Mites),27.6
Iowa,2017,Q2,Unknown Causes,0.9
Iowa,2017,Q2,Varroa Mites,39.3
Iowa,2017,Q3,Disease,2.4
Iowa,2017,Q3,Other Causes,4
Iowa,2017,Q3,Pesticides,3.9
Iowa,2017,Q3,Pests (Excl Varroa Mites),7.2
Iowa,2017,Q3,Unknown Causes,2.2
Iowa,2017,Q3,Varroa Mites,17.2
Iowa,2017,Q4,Disease,12.3
Iowa,2017,Q4,Other Causes,17.9
Iowa,2017,Q4,Pesticides,32.6
Iowa,2017,Q4,Pests (Excl Varroa Mites),25.5
Iowa,2017,Q4,Unknown Causes,5.5
Iowa,2017,Q4,Varroa Mites,61
Iowa,2018,Q1,Disease,0.3
Iowa,2018,Q1,Other Causes,0.6
Iowa,2018,Q1,Pesticides,0.6
Iowa,2018,Q1,Pests (Excl Varroa Mites),1.1
Iowa,2018,Q1,Unknown Causes,1.4
Iowa,2018,Q1,Varroa Mites,5.3
Iowa,2018,Q2,Disease,0.9
Iowa,2018,Q2,Other Causes,8.4
Iowa,2018,Q2,Pesticides,7.9
Iowa,2018,Q2,Pests (Excl Varroa Mites),9.3
Iowa,2018,Q2,Unknown Causes,0.3
Iowa,2018,Q2,Varroa Mites,12.7
Iowa,2018,Q3,Disease,8.5
Iowa,2018,Q3,Other Causes,1.9
Iowa,2018,Q3,Pesticides,0.4
Iowa,2018,Q3,Pests (Excl Varroa Mites),9.8
Iowa,2018,Q3,Unknown Causes,0.4
Iowa,2018,Q3,Varroa Mites,29.9
Iowa,2018,Q4,Disease,8.9
Iowa,2018,Q4,Other Causes,29.4
Iowa,2018,Q4,Pesticides,31.6
Iowa,2018,Q4,Pests (Excl Varroa Mites),27.2
Iowa,2018,Q4,Unknown Causes,5.6
Iowa,2018,Q4,Varroa Mites,55.1
Iowa,2019,Q1,Disease,0.6
Iowa,2019,Q1,Other Causes,7.7
Iowa,2019,Q1,Pesticides,0.3
Iowa,2019,Q1,Pests (Excl Varroa Mites),1.7
Iowa,2019,Q1,Unknown Causes,3.5
Iowa,2019,Q1,Varroa Mites,34.8
Iowa,2019,Q3,Disease,5.8
Iowa,2019,Q3,Other Causes,27.8
Iowa,2019,Q3,Pesticides,26.3
Iowa,2019,Q3,Pests (Excl Varroa Mites),7.1
Iowa,2019,Q3,Unknown Causes,3.6
Iowa,2019,Q3,Varroa Mites,39.4
Iowa,2019,Q4,Disease,5.6
Iowa,2019,Q4,Other Causes,19.7
Iowa,2019,Q4,Pesticides,25.2
Iowa,2019,Q4,Pests (Excl Varroa Mites),17.8
Iowa,2019,Q4,Unknown Causes,4.2
Iowa,2019,Q4,Varroa Mites,61
Iowa,2020,Q1,Disease,0
Iowa,2020,Q1,Other Causes,5.7
Iowa,2020,Q1,Pests (Excl Varroa Mites),1.9
Iowa,2020,Q1,Unknown Causes,5.5
Iowa,2020,Q1,Varroa Mites,22.3
Iowa,2020,Q2,Disease,16.6
Iowa,2020,Q2,Other Causes,3.5
Iowa,2020,Q2,Pesticides,0.8
Iowa,2020,Q2,Pests (Excl Varroa Mites),24.7
Iowa,2020,Q2,Unknown Causes,0.5
Iowa,2020,Q2,Varroa Mites,30.6
Iowa,2020,Q3,Disease,3.9
Iowa,2020,Q3,Other Causes,4.5
Iowa,2020,Q3,Pesticides,6.3
Iowa,2020,Q3,Pests (Excl Varroa Mites),29.4
Iowa,2020,Q3,Varroa Mites,49.1
Iowa,2020,Q4,Disease,2.6
Iowa,2020,Q4,Other Causes,1.8
Iowa,2020,Q4,Pests (Excl Varroa Mites),0.9
Iowa,2020,Q4,Unknown Causes,1.4
Iowa,2020,Q4,Varroa Mites,39.8
Iowa,2021,Q1,Other Causes,7.8
Iowa,2021,Q1,Pesticides,3.7
Iowa,2021,Q1,Pests (Excl Varroa Mites),0.7
Iowa,2021,Q1,Unknown Causes,3.8
Iowa,2021,Q1,Varroa Mites,18.9
Iowa,2021,Q2,Disease,1.2
Iowa,2021,Q2,Other Causes,2.6
Iowa,2021,Q2,Pesticides,0.8
Iowa,2021,Q2,Pests (Excl Varroa Mites),2.5
Iowa,2021,Q2,Unknown Causes,8.2
Iowa,2021,Q2,Varroa Mites,13.7
Iowa,2021,Q3,Disease,2.8
Iowa,2021,Q3,Pesticides,5.9
Iowa,2021,Q3,Pests (Excl Varroa Mites),1.6
Iowa,2021,Q3,Unknown Causes,2.2
Iowa,2021,Q3,Varroa Mites,7.5
Iowa,2021,Q4,Disease,0.9
Iowa,2021,Q4,Other Causes,1
Iowa,2021,Q4,Pesticides,17
Iowa,2021,Q4,Pests (Excl Varroa Mites),1.2
Iowa,2021,Q4,Unknown Causes,1.7
Iowa,2021,Q4,Varroa Mites,17.9
Iowa,2022,Q1,Disease,0.7
Iowa,2022,Q1,Other Causes,1.6
Iowa,2022,Q1,Pesticides,0.9
Iowa,2022,Q1,Pests (Excl Varroa Mites),13
Iowa,2022,Q1,Unknown Causes,5.1
Iowa,2022,Q1,Varroa Mites,29.7
Iowa,2022,Q2,Disease,1.6
Iowa,2022,Q2,Other Causes,4.6
Iowa,2022,Q2,Pesticides,0.9
Iowa,2022,Q2,Pests (Excl Varroa Mites),1.1
Iowa,2022,Q2,Unknown Causes,5.7
Iowa,2022,Q2,Varroa Mites,49.3
Iowa,2022,Q3,Disease,2.4
Iowa,2022,Q3,Other Causes,2.4
Iowa,2022,Q3,Pesticides,2.1
